Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
12800101234,"1 Nov 2024, 21:49:42",Morning Run,Run,No motivation day! Was so hard to keep going!,1989,5.01,,,false,,,activities/12800101234.gpx,,,1989.0,1842.0,5011.10009765625,4.320000171661377,2.7204668521881104,25.395183563232422,25.072986602783203,43.70000076293945,51.900001525878906,9.00900936126709,-0.013968989253044128,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5034.2001953125,1730494848.0,1.0,9.069999694824219,11.119999885559082,6.159999847412109,0.8199999928474426,1020.27001953125,1.909999966621399,3.549999952316284,8.0,0.0,1730488320.0,1730537728.0,0.0,,,0.0,1.0,0.07000000029802322,21537.0,1.0,,,,,0.0,2.519406795501709,0.0,,,,5266.0,,,,,2.7330076694488525,,,""
12817279348,"3 Nov 2024, 22:19:22",Morning Run,Run,"",3291,7.86,,,false,,,activities/12817279348.gpx,,,3291.0,2928.0,7859.39990234375,4.639999866485596,2.6842212677001953,27.664514541625977,27.18497085571289,9.0,19.600000381469727,41.89189147949219,-0.016540702432394028,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7923.89990234375,1730671232.0,2.0,13.680000305175781,13.880000114440918,8.720000267028809,0.7200000286102295,1015.0900268554688,1.9299999475479126,4.659999847412109,257.0,0.0,1730660992.0,1730710656.0,0.125,,,0.0,1.0,0.5899999737739563,21001.650390625,2.0,,,,,0.0,2.3881494998931885,967.4000244140625,,,,8588.0,,,,,2.706249952316284,,,media/AABE67DA-3F84-4A28-9214-F700EF046ED8.jpg|media/C18FCB89-ED7F-4D8B-9A4B-513967B0840A.jpg|media/D3ED1D74-2EC9-4959-B512-C5FC04047607.jpg
12834737350,"6 Nov 2024, 07:03:16",Evening Run,Run,"",3969,10.01,,,false,,,activities/12834737350.gpx,,,3969.0,3923.0,10016.099609375,4.360000133514404,2.553173542022705,29.636295318603516,31.16753387451172,8.800000190734863,16.5,12.33480167388916,-0.024959813803434372,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10053.099609375,1730876416.0,8.0,21.31999969482422,17.450000762939453,13.989999771118164,0.6299999952316284,1004.719970703125,7.329999923706055,13.859999656677246,190.0,0.05000000074505806,1730833664.0,1730883584.0,0.125,,,0.36000001430511475,5.0,1.0,19616.919921875,1.0,,,,,0.0,2.523582696914673,0.0,,,,11288.0,,,,,2.562605142593384,,,media/23267DEA-1036-4C85-B91B-329296F88C96.jpg
12873038245,"11 Nov 2024, 06:17:58",Afternoon Run,Run,"",2307,6.00,,,false,,,activities/12873038245.gpx,,,2307.0,2307.0,6005.2001953125,4.480000019073486,2.603034257888794,0.0,0.0,5.599999904632568,6.800000190734863,2.0,-0.004995670635253191,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6007.7001953125,1731304832.0,3.0,23.700000762939453,21.8700008392334,12.039999961853027,0.47999998927116394,1016.3900146484375,4.78000020980835,10.039999961853027,168.0,0.0,1731265408.0,1731315968.0,0.375,,,0.3400000035762787,5.0,0.6600000262260437,25317.3203125,3.0,,,,,0.0,2.603034257888794,521.0999755859375,,,,6764.0,,,,,2.6041178703308105,,,media/B15797A7-2854-4E59-8549-5E9BF4FC4F7E.jpg|media/6D0DC359-BAA5-48C3-90D6-2007147040B8.jpg|media/2208D478-1D3D-4877-9196-4A5F35F07C3C.jpg
12896871963,"14 Nov 2024, 06:43:30",Evening Run,Run,"",2326,6.01,,,false,,,activities/12896871963.gpx,,,2326.0,2322.0,6011.2001953125,4.739999771118164,2.5888028144836426,17.58770751953125,18.010848999023438,9.0,15.100000381469727,8.230452537536621,-0.0033271226566284895,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6035.89990234375,1731564032.0,1.0,18.06999969482422,16.489999771118164,7.190000057220459,0.49000000953674316,1019.6199951171875,5.599999904632568,12.039999961853027,197.0,0.0,1731524480.0,1731575296.0,0.375,,,0.0,1.0,0.03999999910593033,21336.0,3.0,,,,,0.0,2.584350824356079,0.0,,,,6914.0,,,,,2.599440097808838,,,""
12902718298,"14 Nov 2024, 22:59:56",Morning Run,Run,,2191,5.00,,,false,,,activities/12902718298.gpx,,,2191.0,2056.0,5008.0,4.78000020980835,2.435797691345215,19.047143936157227,19.467144012451172,9.0,18.299999237060547,18.867923736572266,-0.029952077195048332,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5032.2998046875,1731621632.0,3.0,13.930000305175781,12.770000457763672,7.0,0.6299999952316284,1021.6199951171875,2.5199999809265137,5.670000076293945,138.0,0.0,1731610752.0,1731661824.0,0.375,,,0.0,1.0,0.7300000190734863,22239.0,2.0,,,,,0.0,2.2857143878936768,0.0,,,,5714.0,,,,,2.4476168155670166,,,""
12934470464,"19 Nov 2024, 07:01:08",Evening Run,Run,"",2872,7.01,,,false,,,activities/12934470464.gpx,,,2872.0,2816.0,7018.60009765625,4.260000228881836,2.492400646209717,37.67688751220703,39.974666595458984,40.5,49.20000076293945,5.825242519378662,-0.037044424563646317,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7038.10009765625,1731999616.0,1.0,17.989999771118164,16.8700008392334,7.989999771118164,0.5199999809265137,1023.1799926757812,5.119999885559082,8.979999542236328,188.0,0.0,1731956224.0,1732007680.0,0.625,,,0.0,1.0,0.019999999552965164,21681.0,1.0,,,,,0.0,2.4438021183013916,0.0,,,,8076.0,,,,,2.4993252754211426,,,media/2D1E2312-990B-4E02-AA02-C9CF59432C6A.jpg
12941900563,"20 Nov 2024, 06:53:59",Evening Run,Run,After he said 'atleast we have legs to run Nadia'😂😂😂😂😂,2620,4.15,,,false,,,activities/12941900563.gpx,,,2620.0,2107.0,4152.89990234375,4.900000095367432,1.971001386642456,20.935867309570312,14.472558975219727,9.0,18.0,15.584415435791016,0.15170122683048248,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4200.10009765625,1732082432.0,3.0,20.40999984741211,18.020000457763672,10.510000228881836,0.5299999713897705,1022.5399780273438,4.880000114440918,9.380000114440918,195.0,0.0,1732042624.0,1732094080.0,0.625,,,0.0,1.0,0.6299999952316284,40353.69921875,3.0,,,,,0.0,1.5850763320922852,0.0,,,,5122.0,,,,,1.9934029579162598,,,media/268900EF-BE49-4B84-BD38-3BB0702165AD.jpg
12948198788,"20 Nov 2024, 23:18:59",Lunch Run,Run,"",4305,10.00,,,false,,,activities/12948198788.gpx,,,4305.0,4225.0,10005.599609375,4.840000152587891,2.3681893348693848,29.34084701538086,32.26784896850586,7.599999904632568,16.5,12.820512771606445,-0.035979852080345154,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10036.599609375,1732143616.0,1.0,17.790000915527344,20.43000030517578,10.649999618530273,0.6299999952316284,1022.530029296875,0.8799999952316284,3.619999885559082,77.0,0.0,1732128896.0,1732180608.0,0.625,,,0.0,1.0,0.18000000715255737,25852.0,5.0,,,,,0.0,2.324181079864502,0.0,,,,11614.0,,,,,2.3755266666412354,,,media/380E91FB-5ADB-4377-A9AF-46612D3E9F34.jpg|media/433A2E1C-59CE-409C-845F-1938A53A8910.jpg|media/4D63A9DA-1F10-4020-9D95-B8836388256D.jpg
12977199287,"25 Nov 2024, 01:43:35",Afternoon Hike,Hike,"",7343,5.82,,,false,,,activities/12977199287.gpx,,,7343.0,6254.0,5827.89990234375,3.119999885559082,0.9318675994873047,500.5276184082031,486.135009765625,218.39999389648438,473.0,50.0,0.17502015829086304,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7936674356460571,3074.0,,,,9198.0,,,,,,,9198.0,media/FED13196-9406-4E9E-BC03-EEE00ECE7447.jpg|media/B7EE9575-ED23-424F-88F4-85103B384941.jpg|media/0848915B-30B9-428B-90E8-89E543A0C53A.jpg|media/26C5E0AE-3E00-4C5F-AB2A-53DFD6DE63B9.jpg|media/6FF82924-A675-465B-9099-662887F6F315.jpg|media/165F03FE-C31A-43DF-AB4D-A67E9BE2A844.jpg
12997890466,"27 Nov 2024, 20:45:10",Morning Run,Run,,1918,5.01,,,false,,,activities/12997890466.gpx,,,1918.0,1839.0,5016.7001953125,3.9200000762939453,2.727949857711792,34.049983978271484,36.69892501831055,39.79999923706055,50.599998474121094,6.1855669021606445,-0.043853528797626495,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5038.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.615589141845703,0.0,,,,5370.0,,,,,2.739804267883301,,,""
13005812609,"28 Nov 2024, 22:20:00",Morning Run,Run,,3235,8.01,,,false,,,activities/13005812609.gpx,,,3235.0,3180.0,8010.2998046875,4.380000114440918,2.5189623832702637,22.42039680480957,24.69182586669922,8.800000190734863,16.5,10.389610290527344,-0.03994856774806976,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8033.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4761359691619873,0.0,,,,9062.0,,,,,2.526132106781006,,,""
13033845636,"2 Dec 2024, 22:51:54",Morning Run,Run,,1869,5.01,,,false,,,activities/13033845636.gpx,,,1869.0,1796.0,5009.0,4.460000038146973,2.788975477218628,12.596044540405273,16.32687759399414,9.0,16.5,6.25,-0.08983828872442245,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5020.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6800427436828613,0.0,,,,5164.0,,,,,2.795490026473999,,,""
13096441782,"11 Dec 2024, 22:21:29",Morning Run,Run,"",2747,7.00,,,false,,,activities/13096441782.gpx,,,2747.0,2700.0,7000.10009765625,4.519999980926514,2.5926296710968018,18.27520751953125,22.134004592895508,9.0,16.5,15.315315246582031,-0.059999141842126846,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7022.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5482709407806396,967.2999877929688,,,,7688.0,,,,,2.6008517742156982,,,media/AD97FF90-ACA3-4409-B30B-0F9DCA1FEE7C.jpg
13147064540,"19 Dec 2024, 08:10:09",Evening Run,Run,Perfect place to stretch out my legs after running😙,1789,4.17,,,false,,,activities/13147064540.gpx,,,1789.0,1672.0,4171.2001953125,5.150000095367432,2.494736909866333,5.682236194610596,9.913664817810059,9.0,16.5,5.286343574523926,-0.11028001457452774,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4170.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3315818309783936,0.0,,,,4556.0,,,,,2.4945573806762695,,,media/0EED8F6A-5EB8-4239-BEF8-D11796BD6DC4.jpg
13151821102,"19 Dec 2024, 22:46:43",Morning Run,Run,Failed to gain my immunity back,1402,3.01,,,false,,,activities/13151821102.gpx,,,1402.0,1211.0,3009.60009765625,4.28000020980835,2.4852187633514404,18.09309196472168,24.253210067749023,40.5,51.400001525878906,13.793103218078613,-0.21265284717082977,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3020.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1466476917266846,0.0,,,,3288.0,,,,,2.4941370487213135,,,""
13191124494,"26 Dec 2024, 07:39:01",Evening Run,Run,"",2260,5.01,,,false,,,activities/13191124494.gpx,,,2260.0,2234.0,5009.0,3.7100000381469727,2.242166519165039,28.11772346496582,29.47663688659668,40.70000076293945,49.20000076293945,7.070706844329834,-0.06787782162427902,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5022.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.216371774673462,0.0,,,,5920.0,,,,,2.2482542991638184,,,media/8DEA27BD-4378-4702-B589-FA12B8469FE1.jpg|media/568621D1-7D1B-4159-B246-0289CC10EB12.jpg
13196944800,"26 Dec 2024, 22:16:10",Morning Run,Run,"",1951,5.00,,,false,,,activities/13196944800.gpx,,,1951.0,1900.0,5001.7998046875,4.159999847412109,2.632526397705078,18.260053634643555,21.225204467773438,9.0,16.5,7.7669901847839355,-0.041984885931015015,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5024.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.563710927963257,0.0,,,,5450.0,,,,,2.6444737911224365,,,media/2787CD5B-DEBB-473B-9547-E2A802C20FF8.jpg|media/AE7BA2D7-11DD-47F2-AA02-74F0E4819670.jpg|media/377A8561-EC00-4E58-8774-99C498551539.jpg
13203858889,"27 Dec 2024, 21:37:16",Morning Run,Run,W / [strava://athletes/119773346/13]Matthew Cross 🏃🏻‍♂️🏃🏽‍♀️✨✨✨✨✨,2127,4.01,,,false,,,activities/13203858889.gpx,,,2127.0,1551.0,4010.89990234375,4.820000171661377,2.5860090255737305,14.335375785827637,12.516327857971191,24.200000762939453,37.20000076293945,11.814346313476562,0.009972823783755302,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4045.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8857076168060303,0.0,,,,4334.0,,,,,2.608123779296875,,,""
13219860491,"29 Dec 2024, 22:35:09",Morning Run,Run,"",2970,7.01,,,false,,,activities/13219860491.gpx,,,2970.0,2581.0,7013.39990234375,5.059999942779541,2.7173187732696533,41.97163391113281,42.79454803466797,9.0,19.700000762939453,19.889503479003906,-0.015684261918067932,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7103.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3614141941070557,3506.60009765625,,,,7448.0,,,,,2.7520341873168945,,,media/C31CB9AB-75DB-46D3-8ABA-D58496337D7C.jpg|media/738D5B85-9D94-4BEE-9672-7FE7F5B4F65F.jpg
13242135181,"1 Jan 2025, 22:02:48",Morning Run,Run,"",3268,8.01,,,false,,,activities/13242135181.gpx,,,3268.0,2888.0,8011.10009765625,4.679999828338623,2.7739264965057373,28.347824096679688,26.28418731689453,7.900000095367432,16.5,11.255411148071289,-0.022468823939561844,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,8051.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4513769149780273,681.7999877929688,,,,8364.0,,,,,2.7877769470214844,,,media/5F0CE170-09DA-4FD2-9265-00B5303E17C0.jpg|media/2AD1A538-7F1E-4A99-8281-B6A123714D39.jpg
13261087636,"4 Jan 2025, 07:30:03",Evening Run,Run,"",4420,10.01,,,false,,,activities/13261087636.gpx,,,4420.0,4294.0,10009.599609375,4.309999942779541,2.331066608428955,25.012527465820312,31.622051239013672,8.800000190734863,17.799999237060547,10.98901081085205,-0.056945331394672394,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10045.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.264615297317505,1150.800048828125,,,,11268.0,,,,,2.339520215988159,,,media/B9245C79-327F-46C1-8DAA-98FA21784EEF.jpg
13285618186,"6 Jan 2025, 22:55:08",Morning Run,Run,"",2920,8.01,,,false,,,activities/13285618186.gpx,,,2920.0,2915.0,8016.60009765625,6.260000228881836,2.750120162963867,12.560317993164062,16.55259132385254,9.0,16.5,5.263157844543457,-0.048649054020643234,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,8027.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.745410919189453,0.0,,,,8366.0,,,,,2.7537221908569336,,,media/0CBFC1D5-99E0-42D6-9DBA-963C4ED79FEF.jpg|media/5C4707FD-46FA-4557-9A76-96D4266FE95B.jpg
13295080516,"7 Jan 2025, 22:58:35",Lunch Run,Run,"",4137,10.01,,,false,,,activities/13295080516.gpx,,,4137.0,3860.0,10017.5,4.699999809265137,2.5952072143554688,39.639892578125,40.0457763671875,9.0,18.5,16.194332122802734,-0.012977289967238903,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10060.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.421440601348877,3405.39990234375,,,,11086.0,,,,,2.606321334838867,,,media/E24DEFF3-FCCF-45E3-BE56-A83E2AAD03C3.jpg|media/9832015F-6410-40E2-BDC7-5E5275CFD0B6.jpg
13313973930,"10 Jan 2025, 06:40:52",Evening Run,Run,"",2498,5.03,,,false,,,activities/13313973930.gpx,,,2498.0,1896.0,5038.2998046875,5.210000038146973,2.6573312282562256,23.653627395629883,21.66362762451172,28.399999618530273,38.099998474121094,4.0,0.01587837189435959,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0169334411621094,77.0999984741211,,,,5378.0,,,,,2.6661391258239746,,,media/CBEF8FEF-AEBF-4588-BF43-2C3EE216261C.jpg|media/FBA02E5F-4E97-422E-975F-B803B6F2DB2D.jpg|media/D91CB84F-09E7-4E1B-AC7D-8ECC8FD04C29.jpg
13347882985,"13 Jan 2025, 22:34:24",Morning Run,Run,,4737,12.00,,,false,,,activities/13347882985.gpx,,,4737.0,4736.0,12005.5,4.599999904632568,2.534945011138916,128.98092651367188,128.98092651367188,4.0,21.100000381469727,39.60396194458008,0.08246220648288727,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,12665.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.534409999847412,0.0,,,,13590.0,,,,,2.6742186546325684,,,""
13376386500,"17 Jan 2025, 06:23:13",Afternoon Run,Run,Another 5km with BIG CUTIEEEEE,1890,5.01,,,false,,,activities/13376386500.gpx,,,1890.0,1835.0,5018.2001953125,4.179999828338623,2.7347137928009033,26.037153244018555,21.215679168701172,32.599998474121094,38.099998474121094,7.692307472229004,0.10561555624008179,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5047.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.655132293701172,0.0,,,,5252.0,,,,,2.7505722045898438,,,media/9468518B-B7E9-48A7-B180-525F4715C5C0.jpg|media/21A744FD-CF40-4619-80CA-35FC58963E3F.mp4|media/9328F7B1-F324-411D-9AA5-73EC259BB243.jpg
13401588046,"19 Jan 2025, 22:53:35",Morning Run,Run,,3269,8.02,,,false,,,activities/13401588046.gpx,,,3269.0,3161.0,8019.10009765625,4.28000020980835,2.5368871688842773,124.79613494873047,124.79613494873047,9.300000190734863,27.299999237060547,37.3831787109375,-0.014964273199439049,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8777.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4530742168426514,0.0,,,,8612.0,,,,,2.776684522628784,,,""
13417385863,"21 Jan 2025, 20:08:31",Morning Run,Run,"",1196,3.00,,,false,,,activities/13417385863.gpx,,,1196.0,1190.0,3005.300048828125,3.819999933242798,2.5254621505737305,15.694793701171875,14.140445709228516,32.70000076293945,38.099998474121094,4.34782600402832,0.043256912380456924,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3018.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5127925872802734,0.0,,,,3350.0,,,,,2.536890745162964,,,media/11B378C0-8830-47C9-B804-094C026893B5.jpg|media/D1C42DC0-851A-46AD-A21C-B616116F3877.jpg|media/2FCD51CE-50DF-4417-B635-EBCDC979DC53.mp4
13435840576,"23 Jan 2025, 22:20:18",Morning Run,Run,"",4109,10.01,,,false,,,activities/13435840576.gpx,,,4109.0,3894.0,10015.2001953125,4.320000171661377,2.5719568729400635,42.35160827636719,43.318172454833984,9.0,19.700000762939453,20.689655303955078,-0.018971163779497147,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10102.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4373812675476074,1252.9000244140625,,,,10996.0,,,,,2.5944786071777344,,,media/B5DD2DBB-5AAE-4648-A220-83F8F68F7787.jpg
13461710684,"26 Jan 2025, 21:58:14",Morning Run,Run,,1729,4.02,,,false,,,activities/13461710684.gpx,,,1729.0,1488.0,4020.89990234375,7.820000171661377,2.7022178173065186,9.87928581237793,9.87928581237793,9.0,20.0,3.6781609058380127,-0.17906439304351807,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4012.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.325563907623291,0.0,,,,4198.0,,,,,2.6965725421905518,,,""
13479068346,"28 Jan 2025, 22:05:14",Morning Run,Run,"",4421,12.01,,,false,,,activities/13479068346.gpx,,,4421.0,4401.0,12013.599609375,5.139999866485596,2.729743242263794,45.278480529785156,45.323482513427734,9.0,16.5,8.59375,-0.003329559927806258,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,12071.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7173943519592285,0.0,,,,12626.0,,,,,2.7429676055908203,,,media/BC8FFE74-2237-4DA5-86CC-B4931A10D046.jpg
13505570928,"1 Feb 2025, 00:36:19",Birthday Run,Run,"",1442,4.03,,,false,,,activities/13505570928.gpx,,,1442.0,1409.0,4036.0,4.539999961853027,2.864442825317383,9.852123260498047,10.117122650146484,3.299999952316284,7.0,17.36234474182129,-0.002477700589224696,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4058.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7988903522491455,2589.699951171875,,,,3978.0,,,,,2.8801276683807373,,,media/94BB5651-E3A5-417D-818D-12EB819EFFF3.jpg|media/DABE1DD0-9984-4A77-B91F-3E8667C8B4AE.jpg|media/8B35AB13-C62D-4AF8-8360-E5653FD54219.jpg|media/69F14628-5507-4F14-8F10-2A565317DD39.jpg|media/C62F7940-2488-4357-AF4F-B67A7D0CE5EC.jpg
13524464729,"2 Feb 2025, 23:21:06",Lunch Hike,Hike,,5292,15.35,,,false,,,activities/13524464729.gpx,,,5292.0,4171.0,15353.7998046875,18.99333381652832,3.6810836791992188,415.0769958496094,551.0769653320312,131.3000030517578,477.6000061035156,50.0,-0.8825176954269409,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.901322841644287,0.0,,,,4510.0,,,,,,,4510.0,""
13534934586,"4 Feb 2025, 01:54:16",Afternoon Hike,Hike,"",2276,1.34,,,false,,,activities/13534934586.gpx,,,2276.0,1631.0,1347.800048828125,2.5799999237060547,0.8263642191886902,31.23628807067871,23.73628807067871,225.5,239.10000610351562,46.153846740722656,0.48968690633773804,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5921792387962341,1347.800048828125,,,,1302.0,,,,,,,1302.0,media/8680AC02-BF5A-4438-A05E-270D04C1B25D.jpg|media/5DBA1BAA-192D-4D0B-89F3-CDD02E751B07.jpg|media/2D98A954-1179-42B4-A818-EC70760BDCA2.jpg|media/C0498E84-735F-4533-83E9-9FEA005B99CF.jpg|media/2574A8F2-9C24-4BA2-882A-E277E7A8BC26.jpg|media/24DE0FFF-9D7F-49A3-AAF1-9A57B879F11A.jpg
13544238793,"5 Feb 2025, 07:30:13",Evening Run,Run,,3162,8.01,,,false,,,activities/13544238793.gpx,,,3162.0,3098.0,8018.60009765625,4.440000057220459,2.588315010070801,14.604510307312012,14.604510307312012,9.0,16.5,10.0,-0.04115431755781174,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8037.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.535926580429077,0.0,,,,8856.0,,,,,2.5943188667297363,,,""
13560416761,"6 Feb 2025, 22:39:27",My whole body is screamingggggg,Run,"",6062,15.01,,,false,,,activities/13560416761.gpx,,,6062.0,6058.0,15010.7001953125,5.099999904632568,2.4778308868408203,35.78859329223633,41.5327033996582,7.5,16.5,10.75268840789795,-0.013990020379424095,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,15058.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.476196050643921,0.0,,,,17442.0,,,,,2.4856553077697754,,,media/FD47408A-5CCD-4F99-A6FC-84FCCBD91E53.jpg|media/2366C16E-D4B5-48A0-90B4-F23D0EEEE981.jpg|media/01FF6D3F-9E50-4EF6-ABDB-88A094F3C2AE.jpg|media/62429BBB-7A41-4213-9626-7A2FE623A93D.jpg|media/A21E2296-81F9-4366-8027-7A2BF428F637.jpg
13791919443,"5 Mar 2025, 00:19:38",Lunch Run,Run,,1703,4.08,,,false,,,activities/13791919443.gpx,,,1703.0,1696.0,4084.699951171875,5.340000152587891,2.4084315299987793,9.306589126586914,9.306589126586914,9.0,18.0,9.756097793579102,-0.1517859399318695,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4088.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.398531913757324,0.0,,,,4656.0,,,,,2.410790205001831,,,""
13800516599,"5 Mar 2025, 22:17:16",Morning Run,Run,,1954,5.01,,,false,,,activities/13800516599.gpx,,,1954.0,1924.0,5013.0,3.9000000953674316,2.6055092811584473,33.26023483276367,33.26023483276367,39.5,51.0,5.982905864715576,-0.04388589784502983,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5038.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.56550669670105,0.0,,,,5468.0,,,,,2.6188669204711914,,,""
13840062714,"10 Mar 2025, 06:45:05",Afternoon Run,Run,Matt still working👁️👁️,2258,5.00,,,false,,,activities/13840062714.gpx,,,2258.0,1887.0,5004.7001953125,4.739999771118164,2.6521992683410645,26.452672958374023,21.938386917114258,32.79999923706055,38.099998474121094,18.367347717285156,0.06993426382541656,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5035.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.216430425643921,0.0,,,,5018.0,,,,,2.668468475341797,,,media/F1CBFDB4-113C-4319-9520-EFE1F141DE69.jpg
